feature_name,Norm_Intercept,mean,Norm_Coeff_age,Norm_Coeff_age2
ASEG-wm-rh-pericalcarine_normMin,-0.514235012283672,0.98052035575161,0.025816825758883,-0.000281304823746212
A2009-ctx-rh-S_orbital_lateral_ThickAvg,1.28679586936906,0.980135228822957,-0.0451345364244871,0.000366831870553114
A2009-ctx-lh-G_and_S_cingul-Mid-Post_ThickAvg,2.28210838511013,0.979733150937225,-0.0813759375572388,0.000642638006760576
ASEG-wm-rh-pericalcarine_normRange,0.178534402216077,0.979479250668593,-0.0112217491174062,0.000133867115417523
A2009-ctx-lh-G_orbital_ThickStd,1.29496858296551,0.978960552433645,-0.0527799110370617,0.000487989862381126
ASEG-wm-rh-middletemporal_normMean,1.27482368826051,0.975950963663565,-0.0500242777030464,0.000444656121738361
ASEG-wm-lh-fusiform_normMin,0.57354789757758,0.972893801158419,-0.0242221572466122,0.000243300419679143
ASEG-Right-Hippocampus_Volume_mm3,-0.91730849722569,0.972763298787171,0.0585147869842692,-0.00077145714350535
ASEG-wm-lh-temporalpole_normMean,1.01063989204925,0.972221156179134,-0.0406137334880277,0.000361964997339009
ASEG-wm-rh-medialorbitofrontal_Volume_mm3,-1.15037783923197,0.971971952346,0.0529396727453337,-0.000554103089649532
A2009-ctx-lh-G_and_S_occipital_inf_ThickAvg,1.10817351632333,0.97190563004694,-0.0404709213057612,0.000336905534900428
A2009-ctx-rh-G_postcentral_GrayVol,1.08378149013423,0.97186687050432,-0.0346594418460737,0.000228190925907165
ASEG-Right-Amygdala_Volume_mm3,-0.174743137242185,0.97151176255503,0.021458608245685,-0.000371249379340913
A2009-ctx-lh-S_orbital_med-olfact_GrayVol,0.822722171231708,0.970630258390781,-0.0156464799611326,-4.39986898064588E-05
ASEG-3rd-Ventricle_normRange,0.485153368411649,0.970280757200377,-0.0092343469712986,-9.83994242819407E-06
A2009-ctx-rh-S_temporal_inf_ThickAvg,0.43794093971568,0.969783111250288,-0.00971251994896199,-9.93307559222676E-06
A2009-ctx-lh-S_parieto_occipital_ThickStd,1.03777868731837,0.969649738243226,-0.0416038462862363,0.000370020917088091
A2009-ctx-lh-G_and_S_cingul-Mid-Ant_ThickAvg,1.77563001160258,0.969246624620532,-0.0575619765655524,0.0003672179136804
ASEG-wm-lh-rostralanteriorcingulate_normStdDev,-0.35868849969338,0.96922147278613,0.00429648096357882,0.0000892275201892002
A2009-ctx-rh-S_circular_insula_inf_ThickAvg,1.21689103964594,0.968955799295495,-0.0313373265502477,8.32590562266832E-05
A2009-ctx-lh-G_and_S_cingul-Ant_GrayVol,1.22940349180638,0.968559014284858,-0.0333854393264823,0.000141611479795631
ASEG-wm-rh-caudalmiddlefrontal_normStdDev,-0.0402660565585865,0.968413583503587,-0.00370682351459759,0.000114616517295976
A2009-ctx-lh-G_temporal_inf_ThickAvg,0.682611018202458,0.967928392348275,-0.0160605536367315,2.36255755004084E-05
ASEG-CSF_normMean,1.17422765781306,0.967321981926385,-0.0425200708890001,0.000327681953622819
ASEG-wm-rh-inferiorparietal_normRange,0.373085472032652,0.967084008127852,-0.0251853737158236,0.000359699635895283
ASEG-Right-Putamen_Volume_mm3,0.422986385166227,0.966134932220083,0.00240686678734453,-0.000257654648152286
ASEG-Left-Putamen_Volume_mm3,-0.0840786098118538,0.966019665057961,0.0270235078941634,-0.000509621806575138
A2009-ctx-rh-S_cingul-Marginalis_ThickStd,1.32308655171078,0.965386570815716,-0.0558591872705957,0.0005384640380327
A2009-ctx-lh-S_circular_insula_sup_GrayVol,1.39561012507468,0.96452616436407,-0.0503718925258631,0.000393062141273305
A2009-ctx-lh-S_calcarine_ThickAvg,2.39580423024196,0.964236565599866,-0.0792341736002346,0.000555516999341502
A2009-ctx-rh-G_occipital_sup_ThickStd,0.192798753814036,0.963748869772232,-0.0104471747160584,0.000142020527569255
A2009-ctx-rh-G_and_S_cingul-Mid-Post_GrayVol,0.921955319985118,0.962903056782675,-0.021657474611488,3.68721363745233E-05
A2009-ctx-lh-S_orbital-H_Shaped_ThickAvg,0.919624697825551,0.962375635633569,-0.0317930608557534,0.000239123357203895
ASEG-wm-lh-lateraloccipital_normMean,1.13341661332822,0.961608353660226,-0.0475337936305496,0.000470375791415565
A2009-ctx-lh-S_temporal_inf_ThickAvg,0.859883397300146,0.960683397207402,-0.0268541181553921,0.000145812537000459
A2009-ctx-lh-G_front_inf-Triangul_GrayVol,1.22970065289529,0.960131718976458,-0.0374728894689299,0.000204944095617762
A2009-ctx-rh-G_temp_sup-Plan_polar_GrayVol,0.346848361255678,0.959563508341013,0.00344128200762424,-0.000209186607782575
ASEG-Left-choroid-plexus_normMean,0.360281724711231,0.959386256626636,0.000641328177693216,-0.000195429096920965
ASEG-wm-lh-rostralanteriorcingulate_normMin,0.2402388074809,0.959274190812343,0.000533737602112779,-0.000111261915863139
ASEG-wm-lh-pericalcarine_normRange,-0.0426173571258771,0.958806021831146,0.00030092411485248,1.68074540700409E-05
A2009-ctx-rh-G_and_S_frontomargin_ThickStd,1.19233536325843,0.95829875076285,-0.0344276658095629,0.000183482261690031
A2009-ctx-lh-S_subparietal_ThickAvg,1.41277656420943,0.957833721143106,-0.0440355297765883,0.000256351466748405
ASEG-wm-lh-supramarginal_normRange,0.142290548584706,0.957188754745243,-0.00806597308630704,0.000143933236769401
A2009-ctx-rh-G_and_S_subcentral_ThickAvg,1.59628018812833,0.956235463982469,-0.0498743167967589,0.000304654169249837
A2009-ctx-rh-G_cuneus_ThickStd,1.47989203728162,0.956089117305263,-0.0570440928689681,0.000500867385145078
ASEG-wm-lh-inferiortemporal_normMean,1.32816528947186,0.956066312034521,-0.0540144562732536,0.000498702050993029
ASEG-wm-lh-caudalmiddlefrontal_normMean,1.57456490702829,0.956007991795222,-0.0671798134117344,0.000646251745576832
A2009-ctx-lh-G_cingul-Post-dorsal_GrayVol,1.46773520476559,0.955937199611642,-0.0450807213613499,0.000270874371184927
ASEG-wm-lh-pericalcarine_normMin,-0.0614386034161972,0.954400658746063,0.00798399367704842,-0.000120620746155265
A2009-ctx-lh-S_collat_transv_post_ThickAvg,1.16543348051848,0.952188761127856,-0.0331313100457326,0.000155807524131407
ASEG-Right-Caudate_Volume_mm3,0.958970680288457,0.951814979221677,-0.030586238892999,0.000181289287694959
ASEG-wm-lh-supramarginal_normMin,0.0723256509920019,0.951801425617326,-0.00216537328232426,1.34576179030504E-05
ASEG-wm-rh-middletemporal_Volume_mm3,-0.800213392330838,0.950736196833409,0.0412882839431411,-0.000477217955563312
A2009-ctx-lh-S_front_middle_ThickAvg,1.06007627559908,0.95039128989131,-0.0316008208744167,0.000162924522673378
ASEG-wm-rh-precuneus_normRange,0.613598595295693,0.94958283931148,-0.0262207804101293,0.000303211452235868
A2009-ctx-rh-S_temporal_inf_ThickStd,1.48366646528215,0.949530016561354,-0.052168533753021,0.00041045630112797
ASEG-wm-rh-inferiortemporal_normMin,0.171098722485429,0.948154088420888,-0.00300678784677511,-8.4826369449014E-05
ASEG-wm-lh-middletemporal_normMean,1.18378253663281,0.947417827639913,-0.0468623527664591,0.000425244626743931
ASEG-wm-rh-precuneus_normMin,-0.586497285284038,0.947275499356148,0.0231384400202509,-0.000266011005237998
A2009-ctx-lh-S_temporal_transverse_GrayVol,0.94540456336886,0.947101302844926,-0.0218775643720712,4.28252529149725E-05
ASEG-wm-rh-supramarginal_normMin,0.557681878745053,0.94697671724972,-0.0190136077192415,0.00010705585905309
A2009-ctx-lh-G_oc-temp_lat-fusifor_GrayVol,0.371479040374813,0.946546936360551,-0.00171864156241596,-0.00013307896636366
ASEG-wm-lh-precentral_normRange,0.0372306927101393,0.946062686069475,-0.00411172288801959,0.000120631022409146
A2009-ctx-rh-G_cingul-Post-ventral_ThickAvg,0.888517681866926,0.945070454240166,-0.02986166025419,0.000201806864356953
ASEG-wm-lh-caudalmiddlefrontal_normStdDev,-0.497433752778157,0.945064867937837,0.0168683891741044,-0.000111917837595916
A2009-ctx-rh-G_postcentral_ThickStd,1.33892494526623,0.944026430041195,-0.0549634754993456,0.000506979188798971
ASEG-Right-Cerebellum-White-Matter_normMean,-1.17370978286566,0.941444834311154,0.0378091308357504,-0.000251391206815883
ASEG-Optic-Chiasm_normRange,0.330882452578835,0.941401194325113,-0.017415297945279,0.000222769363348781
A2009-ctx-lh-G_temp_sup-Lateral_GrayVol,1.13310081416086,0.94121752369448,-0.0325492929444076,0.000166514512637347
ASEG-wm-rh-lateraloccipital_normRange,0.891744508694535,0.941214946210294,-0.0467468104395252,0.000624817143460987
A2009-ctx-rh-G_temporal_inf_GrayVol,0.683423491761935,0.94055178419023,-0.0145882766509629,-4.3740533225999E-06
ASEG-wm-lh-fusiform_normRange,0.00383336532195102,0.940219033912986,-0.00352536492368313,7.23166316332785E-05
A2009-ctx-lh-G_and_S_frontomargin_ThickAvg,0.684569168430627,0.939853826202618,-0.0169447699365608,4.15246699501186E-05
ASEG-Optic-Chiasm_normStdDev,-0.161083277598999,0.939824128194033,0.00778367452721672,-7.6822935523964E-05
A2009-ctx-lh-G_and_S_transv_frontopol_ThickAvg,1.72958069687759,0.939229885388893,-0.0605333569513207,0.000465609814405295
A2009-ctx-lh-G_front_inf-Triangul_ThickAvg,2.1862458170127,0.939130577776584,-0.0722743142782059,0.000497146445338458
A2009-ctx-lh-S_oc-temp_med_and_Lingual_GrayVol,0.623110877782568,0.939052223208964,-0.00695463477702421,-0.000134487092784758
ASEG-wm-rh-lingual_normRange,0.240041547391463,0.938970726851787,-0.0159673056473929,0.000226431442417687
A2009-ctx-lh-G_subcallosal_ThickStd,0.190286099045144,0.938626923161784,0.00623345490140963,-0.000192844214768613
ASEG-WM-hypointensities_normMin,-0.198363193434237,0.938220857207691,0.0151935693044883,-0.000253931599839691
A2009-ctx-lh-G_postcentral_ThickStd,1.37976960887861,0.938193485457394,-0.0593303881177254,0.000592869497954223
ASEG-Right-Cerebellum-Cortex_normMean,0.355636727910793,0.938158015813356,-0.0144914498493862,0.000121492316784185
ASEG-wm-rh-paracentral_normMin,0.580195698046608,0.936864905453383,-0.024070809158444,0.000221279188611025
A2009-ctx-rh-S_front_middle_ThickStd,2.29901136452189,0.93675261323318,-0.091610893573203,0.00083190597366764
A2009-ctx-rh-G_precuneus_ThickStd,1.46862209398579,0.936396243444588,-0.066948872587439,0.000724496034526231
A2009-ctx-rh-G_occipital_sup_GrayVol,1.11817758628555,0.93582442630775,-0.031399909565565,0.000142874092405539
A2009-ctx-rh-G_Ins_lg_and_S_cent_ins_GrayVol,1.24960403926503,0.935481376309788,-0.0349755972928457,0.000156968149785028
A2009-ctx-rh-G_precentral_ThickAvg,0.917044932623913,0.935280005124597,-0.0280074253292229,0.000150299144028223
A2009-ctx-rh-G_rectus_GrayVol,1.51481240363265,0.935048909042695,-0.0491768254467809,0.000330227341567289
A2009-ctx-lh-S_precentral-sup-part_ThickStd,1.46753728252315,0.934995856289078,-0.0642895337681778,0.000648874308243864
ASEG-Right-Lateral-Ventricle_Volume_mm3,-0.0335010949366708,0.9349372507441,-0.0283964283113508,0.000639976049515315
A2009-ctx-rh-G_pariet_inf-Supramar_GrayVol,1.37877043310635,0.93464912180039,-0.0380312201576136,0.000172882912758492
ASEG-wm-rh-supramarginal_normRange,0.250354226779762,0.934377370520401,-0.00885303851299807,0.000100576644642754
A2009-ctx-lh-G_insular_short_ThickAvg,1.12198036637524,0.933690560765818,-0.032877425292417,0.000154712301658775
A2009-ctx-rh-G_precentral_GrayVol,0.435097927968726,0.93350528893612,-0.00695900313245546,-6.34978725216191E-05
ASEG-Left-Pallidum_normMean,-3.04306481432665,0.933295310991606,0.145138307723338,-0.00162991321292771
ASEG-wm-rh-rostralmiddlefrontal_Volume_mm3,-0.577618702563073,0.931594345761123,0.0348740262792411,-0.00044701612249126
A2009-ctx-lh-S_temporal_sup_GrayVol,1.16003477360963,0.930447669181054,-0.0302860269449048,9.99030611932705E-05
ASEG-wm-rh-bankssts_normMean,0.330564330097671,0.928687510059012,-0.00950461412224969,3.08565198849682E-05
A2009-ctx-rh-G_and_S_occipital_inf_ThickAvg,0.87662562071175,0.928305596336091,-0.0278055594610867,0.000166085158618566
A2009-ctx-rh-G_insular_short_GrayVol,1.19636079329391,0.928107235394637,-0.0401892889420266,0.000278214141151789
A2009-ctx-rh-G_occipital_middle_ThickAvg,1.4112952040833,0.926570847155993,-0.0535573369568665,0.000446330203086984
ASEG-wm-rh-medialorbitofrontal_normStdDev,-0.340295251741782,0.926282495263034,0.00972944478120667,-4.58055619728418E-05
A2009-ctx-lh-G_cuneus_ThickAvg,2.09493410243785,0.925379939666907,-0.0876380706769426,0.000827459745591801
A2009-ctx-lh-S_postcentral_GrayVol,0.745553532999652,0.925190922589876,-0.0225966607189113,0.00014028378470424
ASEG-wm-rh-isthmuscingulate_normStdDev,0.876106034749869,0.92490582291485,-0.0591608275611862,0.000819393489965064
ASEG-4th-Ventricle_normMean,0.0462203042232541,0.92399988344967,-0.00388423631480075,3.8191344896591E-05
A2009-ctx-lh-G_and_S_cingul-Mid-Ant_GrayVol,1.63511999431166,0.92362462053191,-0.0529942354686619,0.000363946055072064
A2009-ctx-rh-S_postcentral_ThickStd,1.0295691271498,0.921067894453115,-0.0397297307493064,0.000347986329689262
ASEG-wm-rh-paracentral_Volume_mm3,-0.771697957491148,0.921029594397057,0.0322802903987642,-0.000306206552085047
A2009-ctx-rh-S_occipital_ant_ThickAvg,0.826172266585191,0.920776225223382,-0.0204149096568102,4.0264811774444E-05
ASEG-Left-choroid-plexus_normStdDev,0.288381263894329,0.919572880368543,0.00610751321606226,-0.000221290744233467
ASEG-wm-rh-rostralmiddlefrontal_normMean,1.0998088716053,0.918724137356156,-0.0461864501805188,0.000442204659230112
A2009-ctx-lh-S_oc-temp_lat_GrayVol,0.528403000539364,0.918363771015545,-0.0141215299289088,4.64216225613652E-05
A2009-ctx-lh-S_front_middle_ThickStd,1.33810042950544,0.917958243316291,-0.0462962085244948,0.000376845086734938
ASEG-wm-rh-lateraloccipital_normMin,-0.0800329677743565,0.91723376888984,0.0125122847514615,-0.000284525343400462
A2009-ctx-lh-S_circular_insula_inf_ThickAvg,0.823708295414143,0.916629055648179,-0.0125037931965941,-0.000126474906305052
A2009-ctx-rh-S_orbital_med-olfact_ThickStd,0.91975111215524,0.916454072743395,-0.0411550494817874,0.000420341510088364
A2009-ctx-lh-S_precentral-inf-part_GrayVol,0.344524194274923,0.916451321007966,-0.00396958921855477,-6.48262510216589E-05
ASEG-wm-lh-isthmuscingulate_normMean,-0.335971760292654,0.91640981212392,0.0272758595559621,-0.000400416220827081
ASEG-wm-lh-isthmuscingulate_normStdDev,1.10989560657101,0.916153476046027,-0.058042163717686,0.00069955985329626
ASEG-wm-lh-lingual_normStdDev,-0.170854891288638,0.915456995914822,0.00284536837839755,2.28695465009157E-05
ASEG-3rd-Ventricle_normMax,1.1323468788399,0.914912068907175,-0.040737436149583,0.000323569336494969
A2009-ctx-lh-G_and_S_occipital_inf_GrayVol,0.810680855501621,0.914686868811575,-0.0230827852183782,0.000113841753454082
ASEG-wm-lh-parstriangularis_normStdDev,-0.532304812918335,0.914382210483524,0.018530669132281,-0.000130674837895378
ASEG-wm-lh-insula_Volume_mm3,-0.901549162927233,0.913286569665669,0.0376670336939179,-0.000371352125806242
ASEG-wm-rh-superiorfrontal_normMean,1.2840464245544,0.913003336898344,-0.0550696493444484,0.000552676535443892
A2009-ctx-rh-Pole_occipital_ThickAvg,0.783030111812645,0.912236778356933,-0.0329766490109075,0.000320324795459887
A2009-ctx-lh-G_pariet_inf-Angular_GrayVol,1.46084507858587,0.911624678042547,-0.0461919826479109,0.00029349581541008
A2009-ctx-lh-S_suborbital_GrayVol,0.793748855087272,0.911623938572626,-0.0240664011859086,0.000150527687492676
ASEG-wm-rh-lateraloccipital_normMean,0.378167563895483,0.911170945066831,-0.0145878888960934,0.000118617419121815
A2009-ctx-rh-S_oc_sup_and_transversal_GrayVol,0.931680346638163,0.91110200980603,-0.0254442951829616,0.000100938060259319
A2009-ctx-rh-G_pariet_inf-Angular_GrayVol,1.45505200992916,0.910340439139967,-0.0429619608369594,0.000230406934760633
A2009-ctx-rh-G_and_S_occipital_inf_GrayVol,0.857301185306256,0.90745329938027,-0.0186905311490972,1.50948722250895E-05
A2009-ctx-lh-G_and_S_occipital_inf_ThickStd,0.336340761495665,0.907185653616594,-0.0249209013702974,0.00035935661338345
A2009-ctx-lh-S_central_ThickAvg,1.06557853021886,0.906836894311773,-0.0372916803965792,0.00028269565492695
ASEG-wm-lh-inferiorparietal_normMin,0.486118515806176,0.906441527987652,-0.0155205662734755,2.05159311081698E-05
A2009-ctx-lh-S_cingul-Marginalis_GrayVol,0.585042742184437,0.906312892785883,-0.0193351500472157,0.000132378494163434
A2009-ctx-lh-Lat_Fis-post_ThickStd,0.32090397707831,0.906212335399008,-0.0181152531830236,0.000216252133486942
A2009-ctx-rh-S_parieto_occipital_GrayVol,1.19924624465921,0.905138146644885,-0.0320176297084925,0.000142604936033568
ASEG-wm-rh-inferiortemporal_Volume_mm3,-1.32505185514006,0.904273133479664,0.0613494079325749,-0.000650496341119178
ASEG-wm-rh-rostralmiddlefrontal_normStdDev,-0.474417008825559,0.904224144146506,0.0196530108067972,-0.000152221356643069
A2009-ctx-lh-Lat_Fis-ant-Vertical_GrayVol,0.780507265782359,0.90420967303744,-0.0212818338335172,7.53655271992942E-05
ASEG-wm-rh-inferiorparietal_normMean,1.58414501388363,0.903983917636811,-0.0604952488050645,0.000532396186487304
ASEG-Left-Lateral-Ventricle_normMean,0.566658450943405,0.903512262800798,-0.0131076514182718,2.18619354246823E-06
ASEG-wm-rh-inferiortemporal_normStdDev,-0.4622177575392,0.902318109951396,0.0162457438256849,-0.000118180915077746
A2009-ctx-rh-S_subparietal_ThickStd,1.29364537473147,0.902311714146501,-0.0549057787972204,0.000539527951368602
ASEG-wm-rh-frontalpole_normStdDev,-0.0927542707437673,0.901378031152364,0.00218498094054517,1.85202436484237E-05
A2009-ctx-rh-G_and_S_cingul-Mid-Post_ThickStd,1.34421266348275,0.899610605985499,-0.0549660074618856,0.000513226297138923
A2009-ctx-rh-G_rectus_ThickAvg,0.855051872855296,0.899452267081627,-0.0199880289190649,1.94900814957511E-05
A2009-ctx-lh-G_temp_sup-G_T_transv_ThickStd,0.847289967035688,0.898991055936328,-0.032238029536861,0.000286302113381927
A2009-ctx-rh-S_cingul-Marginalis_GrayVol,0.790290125457096,0.898562500909111,-0.0227535000502571,0.000122377347775878
A2009-ctx-rh-S_precentral-sup-part_GrayVol,0.52314311256836,0.898458348416626,-0.0157087756963872,8.0221813003507E-05
ASEG-wm-lh-transversetemporal_Volume_mm3,-0.9968819104256,0.898452405609915,0.035950097412007,-0.000269311441619925
A2009-ctx-rh-Lat_Fis-post_GrayVol,0.96318309455369,0.89798487853306,-0.0323039325326467,0.000227157438269906
A2009-ctx-lh-G_and_S_cingul-Ant_ThickStd,1.96360309910179,0.897636182460391,-0.089225664053267,0.00094273523214718
A2009-ctx-lh-S_temporal_inf_GrayVol,0.160286273534246,0.89751896997083,0.00335305500250867,-0.000132886660871357
ASEG-wm-lh-posteriorcingulate_normMean,-0.712895829073563,0.896805385063913,0.0355498410348978,-0.000415987880165682
A2009-ctx-lh-S_oc_middle_and_Lunatus_GrayVol,0.408333576232445,0.896088946105766,-0.00417760341823192,-9.02415158240623E-05
ASEG-Left-Amygdala_Volume_mm3,-0.872231290355705,0.895869751222263,0.0617836238845929,-0.000852926456438982
A2009-ctx-rh-G_temp_sup-G_T_transv_ThickStd,1.08467890550261,0.894332213120938,-0.0449936075463528,0.000427117361789095
A2009-ctx-lh-G_front_inf-Opercular_ThickStd,0.929375659142461,0.894319668913247,-0.0407709020886349,0.000424616118435477
ASEG-wm-lh-precuneus_normRange,0.346379600265233,0.893795842667867,-0.0196921040471993,0.000253504431325707
ASEG-wm-rh-lingual_Volume_mm3,-1.14586321612358,0.892716250507332,0.053394255656424,-0.000551327967555379
ASEG-Left-Caudate_normStdDev,-0.761658901504485,0.892504607001727,0.0172280758949152,5.14344584538543E-06
ASEG-CC_Posterior_normMean,-0.547928794171195,0.890508756168525,0.0347513065345715,-0.000471731110197145
ASEG-Brain-Stem_normMean,-1.04644619413014,0.890135913641664,0.0538856938820296,-0.000627868380383692
A2009-ctx-rh-S_central_GrayVol,-0.576389882742472,0.888774315393282,0.022706598590466,-0.000196713370708481
ASEG-wm-lh-frontalpole_normMean,0.169912302337945,0.888462087622658,-0.00792117603263733,8.64132132573251E-05
ASEG-wm-lh-precentral_Volume_mm3,-1.69219265922079,0.888112475002979,0.0720636659884155,-0.000685125793150201
A2009-ctx-rh-G_oc-temp_med-Parahip_ThickStd,0.0649062876565069,0.887640576707987,-0.0112650305264413,0.000190020653342691
A2009-ctx-rh-S_pericallosal_ThickStd,0.888398600019944,0.88730520044646,-0.0388031058589614,0.000392808912244414
ASEG-wm-rh-fusiform_normMean,-0.220960697193895,0.886794244849801,0.014671726719804,-0.000201345446123768
A2009-ctx-rh-S_collat_transv_ant_ThickAvg,0.529471327111538,0.886540378677556,-0.0177719587768272,0.000115739973654158
ASEG-wm-lh-precuneus_normMin,-0.162969841892547,0.886534325254434,0.012059038409391,-0.000159780227005517
A2009-ctx-rh-G_front_inf-Triangul_ThickStd,2.29024604322308,0.886454100659175,-0.101103900204689,0.00103335947389622
A2009-ctx-lh-G_oc-temp_med-Lingual_GrayVol,0.449025301416248,0.885973860835377,-0.00669309597526591,-5.5449385797587E-05
ASEG-wm-lh-superiorfrontal_normMean,0.974702257572079,0.885838208275242,-0.042331839289579,0.000429925041174944
A2009-ctx-rh-G_oc-temp_lat-fusifor_ThickStd,-0.531069193460185,0.885759472831479,0.00721695377687111,0.000102072546601199
ASEG-wm-lh-parsopercularis_normMean,0.615363439435966,0.885567100147721,-0.0227796870307068,0.000203037915358498
A2009-ctx-lh-S_central_GrayVol,-0.123836577168364,0.885228897995148,0.00120474685060345,2.24443998066262E-05
ASEG-wm-rh-precentral_normMean,1.00354879069024,0.884541636055211,-0.0478197550747968,0.000521458587796522
A2009-ctx-lh-S_suborbital_ThickAvg,1.30446922997199,0.884410859176659,-0.0451436380570909,0.000329984629848147
A2009-ctx-rh-S_orbital-H_Shaped_GrayVol,0.843588462401545,0.883529765993296,-0.0173253895807527,-1.89162805500232E-05
A2009-ctx-lh-G_occipital_middle_GrayVol,0.79215293829635,0.882213287222799,-0.0242691736401234,0.000148369100761049
ASEG-wm-rh-lingual_normStdDev,0.588008440687892,0.881792030842953,-0.0353909676752268,0.000459775153153541
ASEG-wm-lh-parsopercularis_normStdDev,0.13555207765547,0.880689393924723,-0.0109395379884074,0.000179382242443512
A2009-ctx-lh-S_interm_prim-Jensen_ThickAvg,0.670966563695414,0.879227309790312,-0.0208012255506225,0.000139154400309899
A2009-ctx-rh-S_collat_transv_post_ThickAvg,0.936523592816783,0.877993537170885,-0.0273892260204691,0.000135984793647627
ASEG-wm-lh-isthmuscingulate_normMin,-0.293245054198388,0.876832348627247,0.0226299562551304,-0.000355313105407763
ASEG-wm-rh-transversetemporal_Volume_mm3,-0.515344704171244,0.876473889694625,0.0155347520722366,-7.13847145248987E-05
ASEG-wm-rh-insula_normMin,0.0492040289062498,0.875837337151618,0.00455923061009553,-0.000124779672992855
ASEG-wm-rh-temporalpole_normMean,0.96638185750217,0.875478874034072,-0.0360526050004872,0.00030865848614079
A2009-ctx-lh-G_oc-temp_med-Lingual_ThickStd,0.698273158268625,0.875338970489848,-0.0144852481858381,-3.21987282292964E-06
ASEG-wm-lh-bankssts_normMean,0.50510220037824,0.874183988188117,-0.0187549793411776,0.000153871955025233
A2009-ctx-lh-G_cingul-Post-ventral_GrayVol,0.835673437730382,0.874031482582643,-0.0296284720417636,0.000244664754697516
ASEG-WM-hypointensities_normRange,0.31018862486862,0.87350076197915,-0.0273170107284616,0.000449534911714106
ASEG-wm-rh-medialorbitofrontal_normRange,0.153712407031993,0.872889538637333,-0.0138644254029367,0.000212859998120616
ASEG-Right-Pallidum_normStdDev,0.198641222752524,0.872840723975037,-0.01519026527453,0.000267202446973606
ASEG-CC_Central_normRange,-0.339729677296976,0.872464534758317,0.0178374261387904,-0.000203260588154731
ASEG-Left-VentralDC_Volume_mm3,-1.1482139111262,0.872345053276996,0.067602094794154,-0.000857199333360351
ASEG-wm-lh-cuneus_normStdDev,-0.414726908474406,0.872286771684613,0.0180943990946872,-0.0001606533431745
ASEG-CC_Posterior_normStdDev,1.17636432656817,0.871437502593154,-0.0545183858576238,0.000581706767541924
ASEG-wm-rh-caudalmiddlefrontal_normMean,1.46462267067512,0.871341201316124,-0.0608341107793952,0.000590035584243944
ASEG-wm-lh-parahippocampal_normMean,-1.29744854740575,0.870886186259938,0.0476038699448599,-0.000381835154630905
ASEG-Left-Lateral-Ventricle_Volume_mm3,-0.000262337174603319,0.870736874982709,-0.0292934654872808,0.0006541234015555
ASEG-wm-lh-lateralorbitofrontal_normStdDev,-0.098312732699854,0.870547345334375,0.00114660450913012,2.52524066642266E-05
A2009-ctx-rh-S_orbital-H_Shaped_ThickStd,1.66483379164834,0.870391522497105,-0.0743033366690617,0.000768059152023798
A2009-ctx-rh-G_cingul-Post-ventral_ThickStd,0.0865017475977669,0.870322038560733,-0.0125031147775033,0.000207562839614713
A2009-ctx-rh-G_precentral_ThickStd,1.47365905013599,0.86914838762827,-0.0773169662500131,0.00091598542521949
ASEG-wm-rh-paracentral_normStdDev,-0.442571420069918,0.866783091070183,0.0187313305389305,-0.000178799300757327
ASEG-CC_Mid_Anterior_Volume_mm3,-0.124230175817474,0.8663651830388,0.0223841014102062,-0.000386552368021966
ASEG-wm-rh-parahippocampal_normMean,-1.34469385619092,0.86615541656121,0.056443283800596,-0.000527857840643643
ASEG-wm-lh-supramarginal_Volume_mm3,-1.21982788720334,0.866013122357631,0.0608783793710765,-0.000680453221925219
ASEG-wm-rh-superiorfrontal_normRange,0.284647683455009,0.865927990258746,-0.02773132790603,0.000495478091267998
A2009-ctx-lh-Pole_occipital_ThickAvg,0.133343300223813,0.865872099324057,-0.00869312255326132,0.000110151033739324
A2009-ctx-lh-G_temp_sup-Lateral_ThickStd,0.996695333674179,0.864923323925944,-0.0387161696912401,0.000338680159606218
ASEG-wm-lh-supramarginal_normMean,1.60663707777344,0.864744663013157,-0.0672727570310768,0.00063834566409706
ASEG-wm-lh-paracentral_normRange,0.00823307833722559,0.864482285412896,-0.00684704718240679,0.000161432910341535
A2009-ctx-rh-S_oc-temp_med_and_Lingual_GrayVol,0.634059281338317,0.864344689883644,-0.00678607732215053,-0.000143768723298776
ASEG-wm-lh-bankssts_normStdDev,-0.107122790805941,0.864104388756824,0.00244919182840641,2.11440187861553E-05
ASEG-CC_Mid_Anterior_normStdDev,-0.21547860621374,0.863921525225315,-0.0124868712113405,0.000348763311332988
ASEG-wm-rh-caudalanteriorcingulate_normMin,-0.645508133634741,0.863760852596147,0.0455634830774015,-0.000605927523004524
A2009-ctx-rh-G_temporal_inf_ThickStd,1.61521299488041,0.863289583473296,-0.0687421529424592,0.000688884888337113
A2009-ctx-lh-G_insular_short_ThickStd,0.000943869738044346,0.862832797980581,-0.00898021592619915,0.000188853973891493
ASEG-wm-rh-parstriangularis_normStdDev,-0.317109140493029,0.862427025718263,0.0103068157060597,-4.52183474434518E-05
A2009-ctx-rh-S_intrapariet_and_P_trans_GrayVol,1.17414396622528,0.862370163360797,-0.0358101354457788,0.00020709051436073
A2009-ctx-lh-S_collat_transv_ant_GrayVol,0.0589426745443349,0.86225297326027,0.0113434347430132,-0.000242444563726094
ASEG-wm-rh-superiortemporal_Volume_mm3,-1.12027079446415,0.861817084216985,0.0545075196180188,-0.00059280460114365
